;filename;camera_id;datetime;frame_id;label_class;x;y;w;h;confidance
1667;cfg_raw_cam_01_fhd_h265_20230609T103002.mkv;01;2023-06-09 10:30:02;242;-2;0;0;0;0;0
1668;cfg_raw_cam_01_fhd_h265_20230609T011001.mkv;01;2023-06-09 01:10:01;1395;-2;0;0;0;0;0
1669;cfg_raw_cam_02_fhd_h265_20230610T122003.mkv;02;2023-06-10 12:20:03;1049;-2;0;0;0;0;0
1670;cfg_raw_cam_02_fhd_h265_20230610T122003.mkv;02;2023-06-10 12:20:03;1878;-2;0;0;0;0;0
1671;cfg_raw_cam_01_fhd_h265_20230609T162000.mkv;01;2023-06-09 16:20:00;1462;-2;0;0;0;0;0
1672;cfg_raw_cam_01_fhd_h265_20230609T010002.mkv;01;2023-06-09 01:00:02;2294;-2;0;0;0;0;0
1673;cfg_raw_cam_01_fhd_h265_20230609T024002.mkv;01;2023-06-09 02:40:02;1429;-2;0;0;0;0;0
1674;cfg_raw_cam_01_fhd_h265_20230609T000003.mkv;01;2023-06-09 00:00:03;203;-2;0;0;0;0;0
1675;cfg_raw_cam_01_fhd_h265_20230609T162000.mkv;01;2023-06-09 16:20:00;1440;-2;0;0;0;0;0
1676;cfg_raw_cam_01_fhd_h265_20230609T093003.mkv;01;2023-06-09 09:30:03;994;-2;0;0;0;0;0
1677;cfg_raw_cam_01_fhd_h265_20230609T142002.mkv;01;2023-06-09 14:20:02;1473;-2;0;0;0;0;0
1678;cfg_raw_cam_01_fhd_h265_20230609T193000.mkv;01;2023-06-09 19:30:00;803;-2;0;0;0;0;0
1679;cfg_raw_cam_01_fhd_h265_20230609T104001.mkv;01;2023-06-09 10:40:01;717;-2;0;0;0;0;0
1680;cfg_raw_cam_01_fhd_h265_20230609T161001.mkv;01;2023-06-09 16:10:01;1024;-2;0;0;0;0;0
1681;cfg_raw_cam_01_fhd_h265_20230609T025001.mkv;01;2023-06-09 02:50:01;1640;-2;0;0;0;0;0
1682;cfg_raw_cam_01_fhd_h265_20230609T131000.mkv;01;2023-06-09 13:10:00;275;-2;0;0;0;0;0
1683;cfg_raw_cam_01_fhd_h265_20230609T000003.mkv;01;2023-06-09 00:00:03;1199;-2;0;0;0;0;0
1684;cfg_raw_cam_01_fhd_h265_20230609T140000.mkv;01;2023-06-09 14:00:00;1085;-2;0;0;0;0;0
1685;cfg_raw_cam_01_fhd_h265_20230609T154003.mkv;01;2023-06-09 15:40:03;1868;-2;0;0;0;0;0
1686;cfg_raw_cam_01_fhd_h265_20230609T172003.mkv;01;2023-06-09 17:20:03;1096;-2;0;0;0;0;0
1687;cfg_raw_cam_02_fhd_h265_20230610T124002.mkv;02;2023-06-10 12:40:02;502;-2;0;0;0;0;0
1688;cfg_raw_cam_01_fhd_h265_20230609T165001.mkv;01;2023-06-09 16:50:01;738;-2;0;0;0;0;0
1689;cfg_raw_cam_01_fhd_h265_20230609T015002.mkv;01;2023-06-09 01:50:02;242;-2;0;0;0;0;0
1690;cfg_raw_cam_01_fhd_h265_20230609T191001.mkv;01;2023-06-09 19:10:01;965;-2;0;0;0;0;0
1691;cfg_raw_cam_02_fhd_h265_20230610T122003.mkv;02;2023-06-10 12:20:03;234;-2;0;0;0;0;0
1692;cfg_raw_cam_01_fhd_h265_20230609T174001.mkv;01;2023-06-09 17:40:01;615;-2;0;0;0;0;0
1693;cfg_raw_cam_01_fhd_h265_20230609T182002.mkv;01;2023-06-09 18:20:02;142;-2;0;0;0;0;0
1694;cfg_raw_cam_01_fhd_h265_20230609T013000.mkv;01;2023-06-09 01:30:00;2271;-2;0;0;0;0;0
1695;cfg_raw_cam_01_fhd_h265_20230609T025001.mkv;01;2023-06-09 02:50:01;508;-2;0;0;0;0;0
1696;cfg_raw_cam_01_fhd_h265_20230609T005003.mkv;01;2023-06-09 00:50:03;1304;-2;0;0;0;0;0
1697;cfg_raw_cam_02_fhd_h265_20230610T130000.mkv;02;2023-06-10 13:00:00;131;-2;0;0;0;0;0
1698;cfg_raw_cam_01_fhd_h265_20230609T190002.mkv;01;2023-06-09 19:00:02;1636;-2;0;0;0;0;0
1699;cfg_raw_cam_01_fhd_h265_20230609T001002.mkv;01;2023-06-09 00:10:02;2111;-2;0;0;0;0;0
1700;cfg_raw_cam_01_fhd_h265_20230609T011001.mkv;01;2023-06-09 01:10:01;368;-2;0;0;0;0;0
1701;cfg_raw_cam_01_fhd_h265_20230609T112001.mkv;01;2023-06-09 11:20:01;1815;-2;0;0;0;0;0
1702;cfg_raw_cam_01_fhd_h265_20230609T120002.mkv;01;2023-06-09 12:00:02;869;-2;0;0;0;0;0
1703;cfg_raw_cam_01_fhd_h265_20230609T182002.mkv;01;2023-06-09 18:20:02;613;-2;0;0;0;0;0
1704;cfg_raw_cam_01_fhd_h265_20230609T021000.mkv;01;2023-06-09 02:10:00;1485;-2;0;0;0;0;0
1705;cfg_raw_cam_01_fhd_h265_20230609T162000.mkv;01;2023-06-09 16:20:00;2348;-2;0;0;0;0;0
1706;cfg_raw_cam_01_fhd_h265_20230609T135001.mkv;01;2023-06-09 13:50:01;114;-2;0;0;0;0;0
1707;cfg_raw_cam_01_fhd_h265_20230609T004000.mkv;01;2023-06-09 00:40:00;2281;-2;0;0;0;0;0
1708;cfg_raw_cam_01_fhd_h265_20230609T014003.mkv;01;2023-06-09 01:40:03;1695;-2;0;0;0;0;0
1709;cfg_raw_cam_01_fhd_h265_20230609T170001.mkv;01;2023-06-09 17:00:01;1183;-2;0;0;0;0;0
1710;cfg_raw_cam_01_fhd_h265_20230609T181003.mkv;01;2023-06-09 18:10:03;222;-2;0;0;0;0;0
1711;cfg_raw_cam_01_fhd_h265_20230609T212002.mkv;01;2023-06-09 21:20:02;2043;-2;0;0;0;0;0
1712;cfg_raw_cam_01_fhd_h265_20230609T235002.mkv;01;2023-06-09 23:50:02;1876;-2;0;0;0;0;0
1713;cfg_raw_cam_02_fhd_h265_20230610T125001.mkv;02;2023-06-10 12:50:01;1763;-2;0;0;0;0;0
1714;cfg_raw_cam_01_fhd_h265_20230609T050002.mkv;01;2023-06-09 05:00:02;616;-2;0;0;0;0;0
1715;cfg_raw_cam_01_fhd_h265_20230609T030000.mkv;01;2023-06-09 03:00:00;1791;-2;0;0;0;0;0
1716;cfg_raw_cam_02_fhd_h265_20230609T134003.mkv;02;2023-06-09 13:40:03;1861;-2;0;0;0;0;0
1717;cfg_raw_cam_02_fhd_h265_20230609T173000.mkv;02;2023-06-09 17:30:00;1540;-2;0;0;0;0;0
1718;cfg_raw_cam_01_fhd_h265_20230609T011001.mkv;01;2023-06-09 01:10:01;703;-2;0;0;0;0;0
1719;cfg_raw_cam_02_fhd_h265_20230610T123003.mkv;02;2023-06-10 12:30:03;1164;-2;0;0;0;0;0
1720;cfg_raw_cam_02_fhd_h265_20230610T122003.mkv;02;2023-06-10 12:20:03;1125;-2;0;0;0;0;0
1721;cfg_raw_cam_02_fhd_h265_20230609T174003.mkv;02;2023-06-09 17:40:03;1737;-2;0;0;0;0;0
1722;cfg_raw_cam_02_fhd_h265_20230610T123003.mkv;02;2023-06-10 12:30:03;120;-2;0;0;0;0;0
1723;cfg_raw_cam_01_fhd_h265_20230609T011001.mkv;01;2023-06-09 01:10:01;2166;-2;0;0;0;0;0
1724;cfg_raw_cam_01_fhd_h265_20230609T042001.mkv;01;2023-06-09 04:20:01;2015;-2;0;0;0;0;0
1725;cfg_raw_cam_01_fhd_h265_20230609T023003.mkv;01;2023-06-09 02:30:03;1644;-2;0;0;0;0;0
1726;cfg_raw_cam_02_fhd_h265_20230610T125001.mkv;02;2023-06-10 12:50:01;478;-2;0;0;0;0;0
1727;cfg_raw_cam_01_fhd_h265_20230609T191001.mkv;01;2023-06-09 19:10:01;96;-2;0;0;0;0;0
1728;cfg_raw_cam_01_fhd_h265_20230609T111002.mkv;01;2023-06-09 11:10:02;1753;-2;0;0;0;0;0
1729;cfg_raw_cam_01_fhd_h265_20230609T014003.mkv;01;2023-06-09 01:40:03;973;-2;0;0;0;0;0
1730;cfg_raw_cam_01_fhd_h265_20230609T164002.mkv;01;2023-06-09 16:40:02;913;-2;0;0;0;0;0
1731;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;1464;-2;0;0;0;0;0
1732;cfg_raw_cam_01_fhd_h265_20230609T124003.mkv;01;2023-06-09 12:40:03;544;-2;0;0;0;0;0
1733;cfg_raw_cam_01_fhd_h265_20230609T120002.mkv;01;2023-06-09 12:00:02;2326;-2;0;0;0;0;0
1734;cfg_raw_cam_01_fhd_h265_20230609T173002.mkv;01;2023-06-09 17:30:02;779;-2;0;0;0;0;0
1735;cfg_raw_cam_01_fhd_h265_20230609T172003.mkv;01;2023-06-09 17:20:03;1402;-2;0;0;0;0;0
1736;cfg_raw_cam_01_fhd_h265_20230609T020001.mkv;01;2023-06-09 02:00:01;1172;-2;0;0;0;0;0
1737;cfg_raw_cam_01_fhd_h265_20230609T180003.mkv;01;2023-06-09 18:00:03;488;-2;0;0;0;0;0
1738;cfg_raw_cam_01_fhd_h265_20230609T104001.mkv;01;2023-06-09 10:40:01;1576;-2;0;0;0;0;0
1739;cfg_raw_cam_01_fhd_h265_20230609T093003.mkv;01;2023-06-09 09:30:03;1180;-2;0;0;0;0;0
1740;cfg_raw_cam_01_fhd_h265_20230609T010002.mkv;01;2023-06-09 01:00:02;1549;-2;0;0;0;0;0
1741;cfg_raw_cam_02_fhd_h265_20230610T121000.mkv;02;2023-06-10 12:10:00;1504;-2;0;0;0;0;0
1742;cfg_raw_cam_01_fhd_h265_20230609T115003.mkv;01;2023-06-09 11:50:03;318;-2;0;0;0;0;0
1743;cfg_raw_cam_01_fhd_h265_20230609T213001.mkv;01;2023-06-09 21:30:01;1767;-2;0;0;0;0;0
1744;cfg_raw_cam_01_fhd_h265_20230609T020001.mkv;01;2023-06-09 02:00:01;1208;-2;0;0;0;0;0
1745;cfg_raw_cam_01_fhd_h265_20230609T040003.mkv;01;2023-06-09 04:00:03;796;-2;0;0;0;0;0
1746;cfg_raw_cam_02_fhd_h265_20230609T174003.mkv;02;2023-06-09 17:40:03;1629;-2;0;0;0;0;0
1747;cfg_raw_cam_01_fhd_h265_20230609T021000.mkv;01;2023-06-09 02:10:00;1865;-2;0;0;0;0;0
1748;cfg_raw_cam_01_fhd_h265_20230609T184000.mkv;01;2023-06-09 18:40:00;1455;-2;0;0;0;0;0
1749;cfg_raw_cam_01_fhd_h265_20230609T192001.mkv;01;2023-06-09 19:20:01;837;-2;0;0;0;0;0
1750;cfg_raw_cam_01_fhd_h265_20230609T013000.mkv;01;2023-06-09 01:30:00;2072;-2;0;0;0;0;0
1751;cfg_raw_cam_01_fhd_h265_20230609T021000.mkv;01;2023-06-09 02:10:00;499;-2;0;0;0;0;0
1752;cfg_raw_cam_01_fhd_h265_20230609T103002.mkv;01;2023-06-09 10:30:02;631;-2;0;0;0;0;0
1753;cfg_raw_cam_01_fhd_h265_20230609T184000.mkv;01;2023-06-09 18:40:00;2031;-2;0;0;0;0;0
1754;cfg_raw_cam_01_fhd_h265_20230609T163003.mkv;01;2023-06-09 16:30:03;1146;-2;0;0;0;0;0
1755;cfg_raw_cam_01_fhd_h265_20230609T003001.mkv;01;2023-06-09 00:30:01;2384;-2;0;0;0;0;0
1756;cfg_raw_cam_01_fhd_h265_20230609T115003.mkv;01;2023-06-09 11:50:03;852;-2;0;0;0;0;0
1757;cfg_raw_cam_01_fhd_h265_20230609T140000.mkv;01;2023-06-09 14:00:00;1659;-2;0;0;0;0;0
1758;cfg_raw_cam_01_fhd_h265_20230609T104001.mkv;01;2023-06-09 10:40:01;790;-2;0;0;0;0;0
1759;cfg_raw_cam_02_fhd_h265_20230609T081003.mkv;02;2023-06-09 08:10:03;240;-2;0;0;0;0;0
1760;cfg_raw_cam_01_fhd_h265_20230609T191001.mkv;01;2023-06-09 19:10:01;542;-2;0;0;0;0;0
1761;cfg_raw_cam_01_fhd_h265_20230609T112001.mkv;01;2023-06-09 11:20:01;1757;-2;0;0;0;0;0
1762;cfg_raw_cam_01_fhd_h265_20230609T002002.mkv;01;2023-06-09 00:20:02;145;-2;0;0;0;0;0
1763;cfg_raw_cam_01_fhd_h265_20230609T184000.mkv;01;2023-06-09 18:40:00;351;-2;0;0;0;0;0
1764;cfg_raw_cam_01_fhd_h265_20230609T164002.mkv;01;2023-06-09 16:40:02;682;-2;0;0;0;0;0
1765;cfg_raw_cam_01_fhd_h265_20230609T121001.mkv;01;2023-06-09 12:10:01;420;-2;0;0;0;0;0
1766;cfg_raw_cam_01_fhd_h265_20230609T160001.mkv;01;2023-06-09 16:00:01;175;-2;0;0;0;0;0
1767;cfg_raw_cam_01_fhd_h265_20230609T152001.mkv;01;2023-06-09 15:20:01;131;-2;0;0;0;0;0
1768;cfg_raw_cam_01_fhd_h265_20230609T154003.mkv;01;2023-06-09 15:40:03;319;-2;0;0;0;0;0
1769;cfg_raw_cam_01_fhd_h265_20230609T101003.mkv;01;2023-06-09 10:10:03;2185;-2;0;0;0;0;0
1770;cfg_raw_cam_02_fhd_h265_20230609T173000.mkv;02;2023-06-09 17:30:00;1732;-2;0;0;0;0;0
1771;cfg_raw_cam_01_fhd_h265_20230609T040003.mkv;01;2023-06-09 04:00:03;10;-2;0;0;0;0;0
1772;cfg_raw_cam_01_fhd_h265_20230609T084003.mkv;01;2023-06-09 08:40:03;211;-2;0;0;0;0;0
1773;cfg_raw_cam_02_fhd_h265_20230610T124002.mkv;02;2023-06-10 12:40:02;404;-2;0;0;0;0;0
1774;cfg_raw_cam_01_fhd_h265_20230609T104001.mkv;01;2023-06-09 10:40:01;1156;-2;0;0;0;0;0
1775;cfg_raw_cam_01_fhd_h265_20230609T004000.mkv;01;2023-06-09 00:40:00;177;-2;0;0;0;0;0
1776;cfg_raw_cam_01_fhd_h265_20230609T024002.mkv;01;2023-06-09 02:40:02;830;-2;0;0;0;0;0
1777;cfg_raw_cam_01_fhd_h265_20230609T151002.mkv;01;2023-06-09 15:10:02;803;-2;0;0;0;0;0
1778;cfg_raw_cam_01_fhd_h265_20230609T115003.mkv;01;2023-06-09 11:50:03;2130;-2;0;0;0;0;0
1779;cfg_raw_cam_01_fhd_h265_20230609T165001.mkv;01;2023-06-09 16:50:01;1969;-2;0;0;0;0;0
1780;cfg_raw_cam_02_fhd_h265_20230610T124002.mkv;02;2023-06-10 12:40:02;1680;-2;0;0;0;0;0
1781;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;1222;-2;0;0;0;0;0
1782;cfg_raw_cam_01_fhd_h265_20230609T155002.mkv;01;2023-06-09 15:50:02;1642;-2;0;0;0;0;0
1783;cfg_raw_cam_02_fhd_h265_20230610T121000.mkv;02;2023-06-10 12:10:00;328;-2;0;0;0;0;0
1784;cfg_raw_cam_01_fhd_h265_20230609T154003.mkv;01;2023-06-09 15:40:03;1892;-2;0;0;0;0;0
1785;cfg_raw_cam_01_fhd_h265_20230609T142002.mkv;01;2023-06-09 14:20:02;1875;-2;0;0;0;0;0
1786;cfg_raw_cam_01_fhd_h265_20230609T155002.mkv;01;2023-06-09 15:50:02;1518;-2;0;0;0;0;0
1787;cfg_raw_cam_01_fhd_h265_20230609T013000.mkv;01;2023-06-09 01:30:00;1965;-2;0;0;0;0;0
1788;cfg_raw_cam_02_fhd_h265_20230609T175003.mkv;02;2023-06-09 17:50:03;693;-2;0;0;0;0;0
1789;cfg_raw_cam_01_fhd_h265_20230609T102002.mkv;01;2023-06-09 10:20:02;819;-2;0;0;0;0;0
1790;cfg_raw_cam_01_fhd_h265_20230609T141003.mkv;01;2023-06-09 14:10:03;793;-2;0;0;0;0;0
1791;cfg_raw_cam_01_fhd_h265_20230609T025001.mkv;01;2023-06-09 02:50:01;803;-2;0;0;0;0;0
1792;cfg_raw_cam_01_fhd_h265_20230609T145003.mkv;01;2023-06-09 14:50:03;831;-2;0;0;0;0;0
1793;cfg_raw_cam_01_fhd_h265_20230609T061000.mkv;01;2023-06-09 06:10:00;163;-2;0;0;0;0;0
1794;cfg_raw_cam_01_fhd_h265_20230609T150003.mkv;01;2023-06-09 15:00:03;1892;-2;0;0;0;0;0
1795;cfg_raw_cam_01_fhd_h265_20230609T211003.mkv;01;2023-06-09 21:10:03;656;-2;0;0;0;0;0
1796;cfg_raw_cam_01_fhd_h265_20230609T173002.mkv;01;2023-06-09 17:30:02;991;-2;0;0;0;0;0
1797;cfg_raw_cam_01_fhd_h265_20230609T175000.mkv;01;2023-06-09 17:50:00;1696;-2;0;0;0;0;0
1798;cfg_raw_cam_01_fhd_h265_20230609T170001.mkv;01;2023-06-09 17:00:01;871;-2;0;0;0;0;0
1799;cfg_raw_cam_01_fhd_h265_20230609T170001.mkv;01;2023-06-09 17:00:01;1913;-2;0;0;0;0;0
1800;cfg_raw_cam_01_fhd_h265_20230609T002002.mkv;01;2023-06-09 00:20:02;2150;-2;0;0;0;0;0
1801;cfg_raw_cam_01_fhd_h265_20230609T013000.mkv;01;2023-06-09 01:30:00;928;-2;0;0;0;0;0
1802;cfg_raw_cam_02_fhd_h265_20230609T162002.mkv;02;2023-06-09 16:20:02;1487;-2;0;0;0;0;0
1803;cfg_raw_cam_01_fhd_h265_20230609T001002.mkv;01;2023-06-09 00:10:02;2395;-2;0;0;0;0;0
1804;cfg_raw_cam_01_fhd_h265_20230609T144000.mkv;01;2023-06-09 14:40:00;2308;-2;0;0;0;0;0
1805;cfg_raw_cam_01_fhd_h265_20230609T005003.mkv;01;2023-06-09 00:50:03;1863;-2;0;0;0;0;0
1806;cfg_raw_cam_01_fhd_h265_20230609T002002.mkv;01;2023-06-09 00:20:02;367;-2;0;0;0;0;0
1807;cfg_raw_cam_02_fhd_h265_20230610T121000.mkv;02;2023-06-10 12:10:00;1657;-2;0;0;0;0;0
1808;cfg_raw_cam_01_fhd_h265_20230609T113001.mkv;01;2023-06-09 11:30:01;1423;-2;0;0;0;0;0
1809;cfg_raw_cam_01_fhd_h265_20230609T120002.mkv;01;2023-06-09 12:00:02;905;-2;0;0;0;0;0
1810;cfg_raw_cam_01_fhd_h265_20230609T015002.mkv;01;2023-06-09 01:50:02;1636;-2;0;0;0;0;0
1811;cfg_raw_cam_01_fhd_h265_20230609T165001.mkv;01;2023-06-09 16:50:01;1275;-2;0;0;0;0;0
1812;cfg_raw_cam_01_fhd_h265_20230609T180003.mkv;01;2023-06-09 18:00:03;1896;-2;0;0;0;0;0
1813;cfg_raw_cam_01_fhd_h265_20230609T155002.mkv;01;2023-06-09 15:50:02;1;-2;0;0;0;0;0
1814;cfg_raw_cam_01_fhd_h265_20230609T212002.mkv;01;2023-06-09 21:20:02;2340;-2;0;0;0;0;0
1815;cfg_raw_cam_01_fhd_h265_20230609T020001.mkv;01;2023-06-09 02:00:01;2005;-2;0;0;0;0;0
1816;cfg_raw_cam_01_fhd_h265_20230609T014003.mkv;01;2023-06-09 01:40:03;250;-2;0;0;0;0;0
1817;cfg_raw_cam_02_fhd_h265_20230610T125001.mkv;02;2023-06-10 12:50:01;1255;-2;0;0;0;0;0
1818;cfg_raw_cam_01_fhd_h265_20230609T163003.mkv;01;2023-06-09 16:30:03;1526;-2;0;0;0;0;0
1819;cfg_raw_cam_01_fhd_h265_20230609T113001.mkv;01;2023-06-09 11:30:01;710;-2;0;0;0;0;0
1820;cfg_raw_cam_01_fhd_h265_20230609T160001.mkv;01;2023-06-09 16:00:01;318;-2;0;0;0;0;0
1821;cfg_raw_cam_01_fhd_h265_20230609T021000.mkv;01;2023-06-09 02:10:00;1239;-2;0;0;0;0;0
1822;cfg_raw_cam_01_fhd_h265_20230609T023003.mkv;01;2023-06-09 02:30:03;297;-2;0;0;0;0;0
1823;cfg_raw_cam_01_fhd_h265_20230609T135001.mkv;01;2023-06-09 13:50:01;73;-2;0;0;0;0;0
1824;cfg_raw_cam_01_fhd_h265_20230609T010002.mkv;01;2023-06-09 01:00:02;1876;-2;0;0;0;0;0
1825;cfg_raw_cam_01_fhd_h265_20230609T002002.mkv;01;2023-06-09 00:20:02;1880;-2;0;0;0;0;0
1826;cfg_raw_cam_02_fhd_h265_20230610T121000.mkv;02;2023-06-10 12:10:00;1634;-2;0;0;0;0;0
1827;cfg_raw_cam_01_fhd_h265_20230609T023003.mkv;01;2023-06-09 02:30:03;120;-2;0;0;0;0;0
1828;cfg_raw_cam_01_fhd_h265_20230609T182002.mkv;01;2023-06-09 18:20:02;1603;-2;0;0;0;0;0
1829;cfg_raw_cam_01_fhd_h265_20230609T010002.mkv;01;2023-06-09 01:00:02;2324;-2;0;0;0;0;0
1830;cfg_raw_cam_02_fhd_h265_20230610T123003.mkv;02;2023-06-10 12:30:03;2013;-2;0;0;0;0;0
1831;cfg_raw_cam_01_fhd_h265_20230609T004000.mkv;01;2023-06-09 00:40:00;1077;-2;0;0;0;0;0
1832;cfg_raw_cam_01_fhd_h265_20230609T184000.mkv;01;2023-06-09 18:40:00;690;-2;0;0;0;0;0
1833;cfg_raw_cam_01_fhd_h265_20230609T181003.mkv;01;2023-06-09 18:10:03;1665;-2;0;0;0;0;0
1834;cfg_raw_cam_01_fhd_h265_20230609T004000.mkv;01;2023-06-09 00:40:00;1519;-2;0;0;0;0;0
1835;cfg_raw_cam_01_fhd_h265_20230609T165001.mkv;01;2023-06-09 16:50:01;972;-2;0;0;0;0;0
1836;cfg_raw_cam_01_fhd_h265_20230609T093003.mkv;01;2023-06-09 09:30:03;1896;-2;0;0;0;0;0
1837;cfg_raw_cam_01_fhd_h265_20230609T094002.mkv;01;2023-06-09 09:40:02;1287;-2;0;0;0;0;0
1838;cfg_raw_cam_01_fhd_h265_20230609T083000.mkv;01;2023-06-09 08:30:00;588;-2;0;0;0;0;0
1839;cfg_raw_cam_01_fhd_h265_20230609T125002.mkv;01;2023-06-09 12:50:02;975;-2;0;0;0;0;0
1840;cfg_raw_cam_01_fhd_h265_20230609T005003.mkv;01;2023-06-09 00:50:03;1639;-2;0;0;0;0;0
1841;cfg_raw_cam_01_fhd_h265_20230609T142002.mkv;01;2023-06-09 14:20:02;2038;-2;0;0;0;0;0
1842;cfg_raw_cam_01_fhd_h265_20230609T235002.mkv;01;2023-06-09 23:50:02;192;-2;0;0;0;0;0
1843;cfg_raw_cam_01_fhd_h265_20230609T092000.mkv;01;2023-06-09 09:20:00;2331;-2;0;0;0;0;0
1844;cfg_raw_cam_01_fhd_h265_20230609T091000.mkv;01;2023-06-09 09:10:00;501;-2;0;0;0;0;0
1845;cfg_raw_cam_02_fhd_h265_20230610T172002.mkv;02;2023-06-10 17:20:02;735;-2;0;0;0;0;0
1846;cfg_raw_cam_01_fhd_h265_20230609T175000.mkv;01;2023-06-09 17:50:00;983;-2;0;0;0;0;0
1847;cfg_raw_cam_01_fhd_h265_20230609T195002.mkv;01;2023-06-09 19:50:02;1757;-2;0;0;0;0;0
1848;cfg_raw_cam_01_fhd_h265_20230609T010002.mkv;01;2023-06-09 01:00:02;141;-2;0;0;0;0;0
1849;cfg_raw_cam_01_fhd_h265_20230609T152001.mkv;01;2023-06-09 15:20:01;1172;-2;0;0;0;0;0
1850;cfg_raw_cam_01_fhd_h265_20230609T011001.mkv;01;2023-06-09 01:10:01;534;-2;0;0;0;0;0
1851;cfg_raw_cam_01_fhd_h265_20230609T170001.mkv;01;2023-06-09 17:00:01;1662;-2;0;0;0;0;0
1852;cfg_raw_cam_01_fhd_h265_20230609T093003.mkv;01;2023-06-09 09:30:03;719;-2;0;0;0;0;0
1853;cfg_raw_cam_01_fhd_h265_20230609T190002.mkv;01;2023-06-09 19:00:02;2051;-2;0;0;0;0;0
1854;cfg_raw_cam_01_fhd_h265_20230609T003001.mkv;01;2023-06-09 00:30:01;438;-2;0;0;0;0;0
1855;cfg_raw_cam_01_fhd_h265_20230609T045003.mkv;01;2023-06-09 04:50:03;676;-2;0;0;0;0;0
1856;cfg_raw_cam_01_fhd_h265_20230609T092000.mkv;01;2023-06-09 09:20:00;1292;-2;0;0;0;0;0
1857;cfg_raw_cam_01_fhd_h265_20230609T012000.mkv;01;2023-06-09 01:20:00;469;-2;0;0;0;0;0
1858;cfg_raw_cam_01_fhd_h265_20230609T025001.mkv;01;2023-06-09 02:50:01;1807;-2;0;0;0;0;0
1859;cfg_raw_cam_01_fhd_h265_20230609T141003.mkv;01;2023-06-09 14:10:03;359;-2;0;0;0;0;0
1860;cfg_raw_cam_01_fhd_h265_20230609T165001.mkv;01;2023-06-09 16:50:01;297;-2;0;0;0;0;0
1861;cfg_raw_cam_01_fhd_h265_20230609T214001.mkv;01;2023-06-09 21:40:01;653;-2;0;0;0;0;0
1862;cfg_raw_cam_01_fhd_h265_20230609T001002.mkv;01;2023-06-09 00:10:02;65;-2;0;0;0;0;0
1863;cfg_raw_cam_01_fhd_h265_20230609T141003.mkv;01;2023-06-09 14:10:03;1524;-2;0;0;0;0;0
1864;cfg_raw_cam_01_fhd_h265_20230609T014003.mkv;01;2023-06-09 01:40:03;1404;-2;0;0;0;0;0
1865;cfg_raw_cam_01_fhd_h265_20230609T161001.mkv;01;2023-06-09 16:10:01;1262;-2;0;0;0;0;0
1866;cfg_raw_cam_02_fhd_h265_20230610T192000.mkv;02;2023-06-10 19:20:00;1200;-2;0;0;0;0;0
1867;cfg_raw_cam_01_fhd_h265_20230609T123003.mkv;01;2023-06-09 12:30:03;867;-2;0;0;0;0;0
1868;cfg_raw_cam_01_fhd_h265_20230609T000003.mkv;01;2023-06-09 00:00:03;1607;-2;0;0;0;0;0
1869;cfg_raw_cam_01_fhd_h265_20230609T211003.mkv;01;2023-06-09 21:10:03;1707;-2;0;0;0;0;0
1870;cfg_raw_cam_01_fhd_h265_20230609T141003.mkv;01;2023-06-09 14:10:03;125;-2;0;0;0;0;0
1871;cfg_raw_cam_01_fhd_h265_20230609T114000.mkv;01;2023-06-09 11:40:00;2399;-2;0;0;0;0;0
1872;cfg_raw_cam_01_fhd_h265_20230609T170001.mkv;01;2023-06-09 17:00:01;1325;-2;0;0;0;0;0
1873;cfg_raw_cam_01_fhd_h265_20230609T194003.mkv;01;2023-06-09 19:40:03;1600;-2;0;0;0;0;0
1874;cfg_raw_cam_01_fhd_h265_20230609T150003.mkv;01;2023-06-09 15:00:03;708;-2;0;0;0;0;0
1875;cfg_raw_cam_01_fhd_h265_20230609T012000.mkv;01;2023-06-09 01:20:00;577;-2;0;0;0;0;0
1876;cfg_raw_cam_01_fhd_h265_20230609T174001.mkv;01;2023-06-09 17:40:01;1565;-2;0;0;0;0;0
1877;cfg_raw_cam_01_fhd_h265_20230609T000003.mkv;01;2023-06-09 00:00:03;1257;-2;0;0;0;0;0
1878;cfg_raw_cam_01_fhd_h265_20230609T010002.mkv;01;2023-06-09 01:00:02;1200;-2;0;0;0;0;0
1879;cfg_raw_cam_01_fhd_h265_20230609T002002.mkv;01;2023-06-09 00:20:02;1841;-2;0;0;0;0;0
1880;cfg_raw_cam_01_fhd_h265_20230609T021000.mkv;01;2023-06-09 02:10:00;148;-2;0;0;0;0;0
1881;cfg_raw_cam_01_fhd_h265_20230609T180003.mkv;01;2023-06-09 18:00:03;366;-2;0;0;0;0;0
1882;cfg_raw_cam_01_fhd_h265_20230609T112001.mkv;01;2023-06-09 11:20:01;171;-2;0;0;0;0;0
1883;cfg_raw_cam_01_fhd_h265_20230609T181003.mkv;01;2023-06-09 18:10:03;59;-2;0;0;0;0;0
1884;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1203;-2;0;0;0;0;0
1885;cfg_raw_cam_01_fhd_h265_20230609T114000.mkv;01;2023-06-09 11:40:00;2103;-2;0;0;0;0;0
